snp_batchaaaaaaabww	8.3778e-02	-2.1023e-01	-2.0132e-01	
snp_batchaaaaaaabwx	2.1078e-01	-2.3669e-01	-3.1236e-01	
snp_batchaaaaaaabwy	4.3098e-01	1.3985e-01	1.3431e-01	
snp_batchaaaaaaabwz	1.4487e-01	-5.8947e-02	-1.2705e-01	
snp_batchaaaaaaabxa	2.4282e-01	-1.5368e-01	-3.2704e-01	
snp_batchaaaaaaabxb	2.4812e-01	1.0135e-01	4.9235e-02	
snp_batchaaaaaaabxc	2.6761e-01	-1.9699e-01	-3.7241e-01	
snp_batchaaaaaaabxd	4.3013e-01	-3.3383e-01	-4.3997e-01	
snp_batchaaaaaaabxe	1.1380e-01	-2.9774e-02	-5.9095e-02	
snp_batchaaaaaaabxf	8.4002e-02	-4.5414e-02	5.1521e-02	
snp_batchaaaaaaabxg	1.7671e-01	1.2000e-01	9.1696e-02	
snp_batchaaaaaaabxh	4.9136e-01	-1.6602e-01	-3.9898e-01	
snp_batchaaaaaaabxi	2.6113e-01	-3.1489e-01	-4.2506e-01	
snp_batchaaaaaaabxj	6.5262e-01	-2.2015e-01	-4.0138e-01	
snp_batchaaaaaaabxk	3.7187e-01	-3.5669e-01	-4.3588e-01	
snp_batchaaaaaaabxl	8.9128e-01	3.8256e-01	4.9764e-01	
snp_batchaaaaaaabxm	1.5121e-01	-1.4797e-01	-1.7817e-01	
snp_batchaaaaaaabxn	2.3907e-01	-1.8947e-01	-3.1323e-01	
snp_batchaaaaaaabxo	4.7331e-01	-2.4872e-01	-4.0224e-01	
snp_batchaaaaaaabxp	2.1132e-01	-1.8857e-01	-2.8983e-01	
snp_batchaaaaaaabxq	3.9042e+00	5.4075e-01	6.0231e-01	
snp_batchaaaaaaabxr	2.3727e-01	2.7128e-01	2.9823e-01	
snp_batchaaaaaaabxs	1.5761e-01	-2.7368e-01	-3.1829e-01	
snp_batchaaaaaaabxt	1.2310e+00	4.4752e-01	4.4406e-01	
snp_batchaaaaaaabxu	2.2073e-01	-1.8195e-01	-3.0485e-01	
snp_batchaaaaaaabxv	2.6374e-01	1.8195e-01	1.6317e-01	
snp_batchaaaaaaabxw	5.5704e-01	-3.0767e-01	-4.1843e-01	
snp_batchaaaaaaabxx	1.3588e-01	1.8917e-01	1.6150e-01	
snp_batchaaaaaaabxy	1.4660e+00	4.7038e-01	5.7304e-01	
snp_batchaaaaaaabxz	1.9858e-01	-2.2015e-01	-3.5812e-01	
snp_batchaaaaaaabya	1.2662e-01	9.4737e-02	1.2653e-01	
snp_batchaaaaaaabyb	2.7852e-01	-3.0496e-01	-4.0395e-01	
snp_batchaaaaaaabyc	4.9062e+00	4.3549e-01	6.0791e-01	
snp_batchaaaaaaabyd	1.0425e-01	-1.8316e-01	-2.2341e-01	
snp_batchaaaaaaabye	1.2376e-01	-5.8346e-02	-1.8183e-01	
snp_batchaaaaaaabyf	2.1094e-01	-1.2872e-01	-2.7149e-01	
snp_batchaaaaaaabyg	1.4146e-01	-1.8647e-02	-8.7123e-02	
snp_batchaaaaaaabyh	3.6744e-01	-2.7459e-01	-3.6930e-01	
snp_batchaaaaaaabyi	8.1426e-02	-3.6391e-02	-3.8846e-02	
snp_batchaaaaaaabyj	1.0196e-01	4.3609e-02	-7.9339e-02	
snp_batchaaaaaaabyk	1.1761e-01	-1.4135e-02	-6.7111e-02	
snp_batchaaaaaaabyl	1.8565e-01	2.3429e-01	1.5812e-01	
snp_batchaaaaaaabym	1.5868e-01	1.9880e-01	2.5247e-01	
snp_batchaaaaaaabyn	9.5945e-02	1.0165e-01	7.6775e-02	
snp_batchaaaaaaabyo	2.0328e-01	-1.6932e-01	-2.9791e-01	
snp_batchaaaaaaabyp	1.8754e-01	-9.0827e-02	-2.2611e-01	
snp_batchaaaaaaabyq	1.0315e-01	-9.2331e-02	-1.7152e-01	
snp_batchaaaaaaabyr	9.4096e-02	-9.7143e-02	-2.9854e-02	
snp_batchaaaaaaabys	1.3879e-01	7.0075e-02	6.7232e-02	
snp_batchaaaaaaabyt	1.0374e-01	-8.7820e-02	-9.5729e-02	
snp_batchaaaaaaabyu	1.9002e-01	1.4767e-01	1.7016e-01	
snp_batchaaaaaaabyv	2.2683e-01	1.6782e-01	2.4478e-01	
snp_batchaaaaaaabyw	2.0541e-01	-1.6331e-01	-2.9130e-01	
snp_batchaaaaaaabyx	1.4954e-01	4.5113e-02	-5.6551e-02	
snp_batchaaaaaaabyy	7.9856e-01	3.9188e-01	4.8519e-01	
snp_batchaaaaaaabyz	1.1262e-01	-1.2872e-01	-1.4333e-01	
snp_batchaaaaaaabza	1.3259e-01	3.0075e-03	-8.9641e-02	
snp_batchaaaaaaabzb	1.3150e-01	4.2406e-02	-1.1428e-02	
snp_batchaaaaaaabzc	3.3067e-01	1.8977e-01	2.2855e-01	
snp_batchaaaaaaabzd	3.6165e-01	3.4165e-01	3.7410e-01	
snp_batchaaaaaaabze	4.3434e-01	-3.8256e-01	-4.5252e-01	
snp_batchaaaaaaabzf	3.0040e+00	-5.0677e-01	-6.3906e-01	
snp_batchaaaaaaabzg	1.6991e-01	1.7504e-01	2.0624e-01	
snp_batchaaaaaaabzh	1.0215e-01	-3.2782e-02	1.7215e-02	
snp_batchaaaaaaabzi	1.3275e-01	1.1759e-01	1.0905e-01	
snp_batchaaaaaaabzj	3.5922e-01	-3.6090e-03	-1.1905e-02	
snp_batchaaaaaaabzk	1.5103e-01	-1.0827e-01	-2.6600e-01	
snp_batchaaaaaaabzl	9.2817e-02	-1.0857e-01	-5.9168e-02	
snp_batchaaaaaaabzm	1.5157e-01	-2.0782e-01	-2.8023e-01	
snp_batchaaaaaaabzn	1.4067e+00	-4.6105e-01	-5.5941e-01	
snp_batchaaaaaaabzo	1.9018e-01	1.4226e-01	1.0846e-01	
snp_batchaaaaaaabzp	1.6585e+01	4.2436e-01	6.3059e-01	
snp_batchaaaaaaabzq	1.0416e-01	4.7820e-02	-7.4967e-02	
snp_batchaaaaaaabzr	1.7233e-01	2.1594e-01	2.0394e-01	
snp_batchaaaaaaabzs	1.0787e-01	-5.3835e-02	-1.2653e-01	
snp_batchaaaaaaabzt	1.0536e-01	1.4135e-01	1.7270e-01	
snp_batchaaaaaaabzu	2.0275e-01	-2.5233e-01	-2.9327e-01	
snp_batchaaaaaaabzv	1.3931e-01	-7.9098e-02	-1.0693e-01	
snp_batchaaaaaaabzw	8.8004e-01	2.9654e-01	3.8407e-01	
snp_batchaaaaaaabzx	9.3569e-02	1.2331e-01	7.4221e-02	
snp_batchaaaaaaabzy	2.6400e-01	1.3654e-01	2.1919e-01	
snp_batchaaaaaaabzz	1.6633e-01	-1.6421e-01	-2.5150e-01	
snp_batchaaaaaaacaa	1.0630e-01	-2.0150e-02	4.4694e-02	
snp_batchaaaaaaacab	4.4271e-01	3.1158e-01	3.4326e-01	
snp_batchaaaaaaacac	1.0540e-01	-1.3805e-01	-1.7957e-01	
snp_batchaaaaaaacad	3.9795e-01	-3.7233e-01	-4.5426e-01	
snp_batchaaaaaaacae	9.7913e-02	1.3654e-01	1.4662e-01	
snp_batchaaaaaaacaf	1.0437e-01	-5.9850e-02	-1.2655e-01	
snp_batchaaaaaaacag	1.3470e-01	9.4436e-02	3.6134e-02	
snp_batchaaaaaaacah	1.7803e-01	-1.1188e-01	-2.2186e-01	
snp_batchaaaaaaacai	1.1632e-01	5.1128e-03	-1.3338e-02	
snp_batchaaaaaaacaj	1.1502e-01	-2.2857e-02	-6.7970e-02	
snp_batchaaaaaaacak	1.2856e-01	-2.1353e-02	-8.6638e-02	
snp_batchaaaaaaacal	1.2134e-01	5.4436e-02	1.3155e-01	
snp_batchaaaaaaacam	1.2260e-01	4.6316e-02	-5.1145e-02	
snp_batchaaaaaaacan	9.1687e-02	-9.6241e-02	-6.9431e-02	
snp_batchaaaaaaacao	1.7350e-01	2.2827e-01	3.0869e-01	
snp_batchaaaaaaacap	1.5982e-01	-1.5398e-01	-2.4683e-01	
snp_batchaaaaaaacaq	1.4742e-01	1.5278e-01	1.4254e-01	
snp_batchaaaaaaacar	1.3826e-01	5.3233e-02	1.9883e-02	
snp_batchaaaaaaacas	1.5084e-01	2.0782e-01	2.2510e-01	
snp_batchaaaaaaacat	1.2416e-01	5.5338e-02	-5.5885e-02	
snp_batchaaaaaaacau	6.3421e-01	3.4857e-01	4.5654e-01	
snp_batchaaaaaaacav	1.8541e-01	1.5489e-01	1.9804e-01	
snp_batchaaaaaaacaw	1.4071e-01	-1.3474e-01	-2.4056e-01	
snp_batchaaaaaaacax	1.3374e-01	-7.1278e-02	-1.6498e-01	
snp_batchaaaaaaacay	1.0224e-01	8.6617e-02	3.2607e-02	
snp_batchaaaaaaacaz	5.5198e-01	3.3414e-01	4.4149e-01	
snp_batchaaaaaaacba	1.3881e-01	1.3173e-01	1.4468e-01	
snp_batchaaaaaaacbb	9.8085e-02	-4.6316e-02	5.2547e-02	
snp_batchaaaaaaacbc	2.5797e-01	2.0331e-01	2.9927e-01	
snp_batchaaaaaaacbd	1.4913e-01	-1.5699e-01	-1.4537e-01	
snp_batchaaaaaaacbe	6.2857e+01	4.5143e-01	6.1241e-01	
snp_batchaaaaaaacbf	1.7614e-01	1.7293e-01	1.6353e-01	
snp_batchaaaaaaacbg	2.6198e+00	-3.6992e-01	-5.6825e-01	
snp_batchaaaaaaacbh	1.1202e-01	-8.8120e-02	-1.5632e-01	
snp_batchaaaaaaacbi	9.0588e-02	-2.8872e-02	-3.5750e-02	
snp_batchaaaaaaacbj	1.2697e-01	8.2707e-02	1.4542e-02	
snp_batchaaaaaaacbk	7.9370e-02	-5.9248e-02	-6.1864e-02	
snp_batchaaaaaaacbl	3.9573e-01	3.0045e-01	3.5675e-01	
snp_batchaaaaaaacbm	1.3034e-01	6.3459e-02	4.4281e-02	
snp_batchaaaaaaacbn	1.2327e-01	4.0902e-02	-1.2446e-02	
snp_batchaaaaaaacbo	1.5077e-01	1.2962e-01	1.3262e-01	
snp_batchaaaaaaacbp	2.2528e-01	2.0391e-01	2.4053e-01	
snp_batchaaaaaaacbq	5.7268e-02	-4.8120e-03	-5.4863e-02	
snp_batchaaaaaaacbr	8.8209e-02	5.7744e-02	8.2782e-02	
snp_batchaaaaaaacbs	1.3673e-01	1.0256e-01	8.6088e-02	
snp_batchaaaaaaacbt	2.0238e-01	1.9940e-01	2.1318e-01	
snp_batchaaaaaaacbu	2.3719e-01	-2.1654e-01	-3.6265e-01	
snp_batchaaaaaaacbv	9.0061e-02	-5.7143e-03	-5.5842e-02	
snp_batchaaaaaaacbw	9.0146e+00	-4.2436e-01	-6.2709e-01	
snp_batchaaaaaaacbx	1.3602e-01	-5.6241e-02	-1.4886e-01	
snp_batchaaaaaaacby	1.2934e+00	-3.7504e-01	-5.2492e-01	
snp_batchaaaaaaacbz	4.6029e-01	3.1759e-01	3.8829e-01	
snp_batchaaaaaaacca	1.5258e-01	1.2030e-02	-2.3364e-02	
snp_batchaaaaaaaccb	2.9310e-01	1.8376e-01	2.9846e-01	
snp_batchaaaaaaaccc	1.6852e-01	-1.3233e-01	-2.1475e-01	
snp_batchaaaaaaaccd	1.4285e-01	-8.6316e-02	-1.2782e-01	
snp_batchaaaaaaacce	1.2586e-01	4.4812e-02	4.6493e-02	
snp_batchaaaaaaaccf	9.6070e-02	-1.4436e-02	-1.2141e-01	
snp_batchaaaaaaaccg	1.1322e-01	5.0226e-02	-5.1887e-02	
snp_batchaaaaaaacch	4.6340e-01	3.3744e-01	2.9392e-01	
snp_batchaaaaaaacci	1.4498e-01	-2.8120e-01	-3.1290e-01	
snp_batchaaaaaaaccj	1.8629e-01	2.0962e-01	1.8907e-01	
snp_batchaaaaaaacck	8.3589e-02	7.6391e-02	6.1925e-02	
snp_batchaaaaaaaccl	1.0645e+00	3.5429e-01	4.7668e-01	
snp_batchaaaaaaaccm	2.3037e-01	-2.8662e-01	-3.5043e-01	
snp_batchaaaaaaaccn	1.3983e-01	-2.6436e-01	-2.6904e-01	
snp_batchaaaaaaacco	3.9082e-01	-2.0060e-01	-3.8924e-01	
snp_batchaaaaaaaccp	2.3957e-01	-3.1519e-01	-3.4182e-01	
snp_batchaaaaaaaccq	1.6788e-01	-1.5940e-01	-2.6468e-01	
snp_batchaaaaaaaccr	1.5934e-01	-2.4752e-01	-3.5501e-01	
snp_batchaaaaaaaccs	1.2568e-01	7.1880e-02	4.9574e-02	
snp_batchaaaaaaacct	1.2034e-01	-2.9774e-02	-1.1530e-01	
snp_batchaaaaaaaccu	9.3364e-02	-9.2030e-02	-1.5075e-01	
snp_batchaaaaaaaccv	1.1191e-01	9.0226e-03	-2.9077e-02	
snp_batchaaaaaaaccw	3.5021e-01	3.3955e-01	3.5022e-01	
snp_batchaaaaaaaccx	1.3630e-01	-7.6090e-02	2.1567e-02	
snp_batchaaaaaaaccy	9.4454e-02	-1.0887e-01	-2.1956e-01	
snp_batchaaaaaaaccz	9.2337e-02	-1.5940e-02	-1.5095e-01	
snp_batchaaaaaaacda	1.3809e-01	-1.1910e-01	-1.8843e-01	
snp_batchaaaaaaacdb	2.1290e-01	2.0481e-01	1.9743e-01	
snp_batchaaaaaaacdc	8.4688e-02	-3.6992e-02	-7.4520e-02	
snp_batchaaaaaaacdd	8.8214e-02	9.5940e-02	1.2819e-01	
snp_batchaaaaaaacde	1.0948e-01	9.5940e-02	-3.6731e-03	
snp_batchaaaaaaacdf	3.6865e-01	2.7519e-01	3.2219e-01	
snp_batchaaaaaaacdg	5.5269e-01	-3.2632e-01	-4.3417e-01	
snp_batchaaaaaaacdh	1.3728e-01	8.0902e-02	1.6205e-02	
snp_batchaaaaaaacdi	1.2928e-01	1.0887e-01	1.0934e-01	
snp_batchaaaaaaacdj	1.0726e-01	-3.0677e-02	-9.5844e-03	
snp_batchaaaaaaacdk	3.7994e+00	3.5308e-01	3.6685e-01	
snp_batchaaaaaaacdl	9.9098e-02	-7.7293e-02	-2.0317e-01	
snp_batchaaaaaaacdm	1.5650e-01	1.4165e-01	1.2251e-01	
snp_batchaaaaaaacdn	4.4889e-01	2.4271e-01	3.5440e-01	
snp_batchaaaaaaacdo	1.0804e-01	1.7594e-01	1.8397e-01	
snp_batchaaaaaaacdp	2.2606e-01	3.3654e-01	3.2977e-01	
snp_batchaaaaaaacdq	8.2321e-02	-2.0752e-02	-7.8949e-03	
snp_batchaaaaaaacdr	1.0739e+00	-2.8692e-01	-4.8585e-01	
snp_batchaaaaaaacds	4.5129e-01	-3.7173e-01	-4.2461e-01	
snp_batchaaaaaaacdt	1.2429e-01	-2.3459e-02	-2.4496e-02	
snp_batchaaaaaaacdu	1.2811e-01	2.0030e-01	1.9277e-01	
snp_batchaaaaaaacdv	9.1938e-02	-4.7519e-02	-9.8623e-02	
snp_batchaaaaaaacdw	1.4450e-01	-1.8767e-01	-1.7255e-01	
snp_batchaaaaaaacdx	2.2267e-01	2.6286e-01	2.2075e-01	
snp_batchaaaaaaacdy	8.4435e-02	-6.9474e-02	-1.1732e-01	
snp_batchaaaaaaacdz	2.0833e+00	-2.8241e-01	-4.9668e-01	
snp_batchaaaaaaacea	2.6203e-01	-3.9278e-01	-3.3333e-01	
snp_batchaaaaaaaceb	1.2452e-01	-8.9023e-02	-1.3037e-01	
snp_batchaaaaaaacec	3.0136e-01	-1.8707e-01	-3.2886e-01	
snp_batchaaaaaaaced	1.6987e-01	-1.3865e-01	-1.9693e-01	
snp_batchaaaaaaacee	1.3900e-01	5.9549e-02	5.1313e-02	
snp_batchaaaaaaacef	2.1805e-01	-3.0075e-03	-1.0328e-02	
snp_batchaaaaaaaceg	2.3646e-01	1.2301e-01	1.2908e-01	
snp_batchaaaaaaaceh	8.5239e-02	-2.1654e-02	-6.7778e-03	
snp_batchaaaaaaacei	2.7484e-01	-2.5714e-01	-3.2096e-01	
snp_batchaaaaaaacej	2.7388e+00	5.7774e-01	5.5137e-01	
snp_batchaaaaaaacek	7.1675e+01	5.2361e-01	6.7988e-01	
snp_batchaaaaaaacel	1.5402e-01	-1.4316e-01	-1.1182e-01	
snp_batchaaaaaaacem	2.4904e-01	-2.5414e-01	-3.6109e-01	
snp_batchaaaaaaacen	1.5432e+01	5.0827e-01	6.7213e-01	
snp_batchaaaaaaaceo	1.0623e-01	4.8120e-03	7.4109e-03	
snp_batchaaaaaaacep	9.0073e-02	-1.2060e-01	-1.3792e-01	
snp_batchaaaaaaaceq	1.9652e-01	2.8180e-01	3.1175e-01	
snp_batchaaaaaaacer	1.5083e-01	1.0737e-01	7.8132e-02	
snp_batchaaaaaaaces	1.2600e-01	1.2632e-02	-2.6192e-02	
snp_batchaaaaaaacet	6.4955e-01	3.7534e-01	4.4661e-01	
snp_batchaaaaaaaceu	1.5455e-01	2.0180e-01	1.5767e-01	
snp_batchaaaaaaacev	2.2360e-01	-2.4632e-01	-2.7484e-01	
snp_batchaaaaaaacew	3.0325e-01	2.5143e-01	3.4232e-01	
snp_batchaaaaaaacex	1.6617e-01	1.3805e-01	1.9962e-01	
snp_batchaaaaaaacey	1.2494e-01	8.1805e-02	-1.4748e-02	
snp_batchaaaaaaacez	1.3858e-01	3.6692e-02	9.0536e-02	
snp_batchaaaaaaacfa	2.1903e-01	1.7173e-01	1.3012e-01	
snp_batchaaaaaaacfb	9.2662e-02	5.5338e-02	3.6370e-02	
snp_batchaaaaaaacfc	1.5259e-01	2.2496e-01	1.6052e-01	
snp_batchaaaaaaacfd	3.3701e-01	-1.9940e-01	-3.8069e-01	
snp_batchaaaaaaacfe	1.1995e-01	7.4286e-02	6.1483e-02	
snp_batchaaaaaaacff	2.4849e-01	2.7128e-01	2.9335e-01	
snp_batchaaaaaaacfg	1.1034e-01	-4.4511e-02	4.4547e-02	
snp_batchaaaaaaacfh	1.0652e-01	9.7744e-02	7.8649e-02	
snp_batchaaaaaaacfi	1.4156e-01	6.1353e-02	8.6298e-02	
snp_batchaaaaaaacfj	1.1643e-01	1.8165e-01	1.2036e-01	
snp_batchaaaaaaacfk	3.3530e-01	2.4361e-01	1.8517e-01	
snp_batchaaaaaaacfl	2.1303e-01	-2.1323e-01	-3.2847e-01	
snp_batchaaaaaaacfm	3.1617e-01	-2.7669e-01	-3.1723e-01	
snp_batchaaaaaaacfn	1.5399e-01	1.4165e-01	1.7327e-01	
snp_batchaaaaaaacfo	1.7772e-01	-8.1203e-02	-1.6477e-01	
snp_batchaaaaaaacfp	1.4177e-01	1.9248e-02	6.6000e-02	
snp_batchaaaaaaacfq	1.2111e-01	-1.9549e-02	-7.6020e-02	
snp_batchaaaaaaacfr	1.1652e-01	-1.2301e-01	-2.3193e-01	
snp_batchaaaaaaacfs	1.2410e-01	-2.9173e-02	-9.9254e-02	
snp_batchaaaaaaacft	4.0077e-01	-3.3805e-01	-4.1832e-01	
snp_batchaaaaaaacfu	1.1525e-01	-4.3910e-02	-1.5938e-01	
snp_batchaaaaaaacfv	4.6910e-01	3.4316e-01	3.1303e-01	
snp_batchaaaaaaacfw	1.8044e-01	-5.0226e-02	-1.5927e-01	
snp_batchaaaaaaacfx	1.2624e-01	-1.1429e-01	-2.0525e-01	
snp_batchaaaaaaacfy	4.8855e-01	-2.7338e-01	-4.0270e-01	
snp_batchaaaaaaacfz	1.5113e-01	8.4812e-02	1.4412e-02	
snp_batchaaaaaaacga	1.1059e-01	-4.0000e-02	-1.1158e-01	
snp_batchaaaaaaacgb	1.8283e-01	-9.8045e-02	-1.6420e-01	
snp_batchaaaaaaacgc	3.8501e-01	-3.0406e-01	-4.4858e-01	
snp_batchaaaaaaacgd	1.3920e-01	-2.9474e-02	-1.4948e-01	
snp_batchaaaaaaacge	4.7074e-01	-2.8030e-01	-4.0254e-01	
snp_batchaaaaaaacgf	2.0317e+00	-3.4466e-01	-4.9493e-01	
snp_batchaaaaaaacgg	1.2443e-01	4.2707e-02	6.3217e-02	
snp_batchaaaaaaacgh	2.7562e-01	1.7805e-01	2.3835e-01	
snp_batchaaaaaaacgi	2.1601e-01	-2.1383e-01	-2.5709e-01	
snp_batchaaaaaaacgj	1.6221e-01	-1.2932e-02	-1.4242e-01	
snp_batchaaaaaaacgk	7.5764e-02	1.1128e-02	5.6904e-03	
snp_batchaaaaaaacgl	1.3209e-01	-4.7218e-02	-1.3928e-01	
snp_batchaaaaaaacgm	1.0334e-01	3.6692e-02	7.8750e-03	
snp_batchaaaaaaacgn	1.3496e-01	-1.4947e-01	-2.7430e-01	
snp_batchaaaaaaacgo	1.8120e-01	1.2090e-01	1.0779e-01	
snp_batchaaaaaaacgp	1.4618e-01	-9.1729e-02	-1.5897e-01	
snp_batchaaaaaaacgq	1.8333e-01	6.0150e-02	4.6036e-02	
snp_batchaaaaaaacgr	1.4726e-01	1.0526e-02	4.5436e-03	
snp_batchaaaaaaacgs	1.0836e-01	-2.5143e-01	-2.2798e-01	
snp_batchaaaaaaacgt	1.3814e-01	1.2060e-01	4.7319e-02	
snp_batchaaaaaaacgu	2.1400e-01	-3.5609e-01	-4.0870e-01	
snp_batchaaaaaaacgv	1.6044e-01	-3.4586e-02	-1.0550e-01	
snp_batchaaaaaaacgw	1.2103e-01	5.7143e-03	-8.4583e-02	
snp_batchaaaaaaacgx	1.0661e-01	1.7985e-01	1.9204e-01	
snp_batchaaaaaaacgy	1.9778e-01	-1.2271e-01	-2.0629e-01	
snp_batchaaaaaaacgz	1.8385e-01	2.6677e-01	2.3874e-01	
snp_batchaaaaaaacha	2.5391e-01	-2.0421e-01	-2.8126e-01	
snp_batchaaaaaaachb	1.1995e-01	6.3759e-02	2.9305e-02	
snp_batchaaaaaaachc	9.7923e-02	-1.1368e-01	-2.1861e-01	
snp_batchaaaaaaachd	1.3143e-01	-9.9850e-02	-2.3825e-01	
snp_batchaaaaaaache	9.5008e-02	-1.5158e-01	-2.5954e-01	
snp_batchaaaaaaachf	1.2239e-01	-1.5038e-02	-1.0333e-01	
snp_batchaaaaaaachg	2.6459e-01	1.4857e-01	1.0140e-01	
snp_batchaaaaaaachh	1.7089e-01	-2.4632e-01	-3.1199e-01	
snp_batchaaaaaaachi	1.8690e-01	-1.2271e-01	-2.4425e-01	
snp_batchaaaaaaachj	1.4419e-01	-5.2932e-02	-2.0683e-01	
snp_batchaaaaaaachk	1.0633e-01	6.1353e-02	2.1363e-03	
snp_batchaaaaaaachl	2.7014e-01	-2.6316e-01	-3.4568e-01	
snp_batchaaaaaaachm	2.1883e-01	-9.7143e-02	-2.3491e-01	
snp_batchaaaaaaachn	7.8330e-02	-1.1429e-02	-4.0271e-02	
snp_batchaaaaaaacho	8.2229e-02	1.5278e-01	7.9987e-02	
snp_batchaaaaaaachp	1.0665e-01	1.0737e-01	8.2367e-02	
snp_batchaaaaaaachq	3.7380e-01	-3.9759e-01	-4.5253e-01	
snp_batchaaaaaaachr	3.3442e-01	-3.2241e-01	-4.0067e-01	
snp_batchaaaaaaachs	9.3429e-02	2.8271e-02	-8.8256e-02	
snp_batchaaaaaaacht	5.3572e-02	1.3263e-01	1.6074e-01	
snp_batchaaaaaaachu	1.0187e-01	-1.4436e-02	3.4568e-02	
snp_batchaaaaaaachv	9.7907e-02	-6.7970e-02	-1.2038e-01	
snp_batchaaaaaaachw	1.6088e-01	-1.2271e-01	-2.5864e-01	
snp_batchaaaaaaachx	9.0869e-02	-1.9850e-02	-4.4914e-02	
snp_batchaaaaaaachy	9.5579e-02	1.2030e-02	-5.4019e-02	
snp_batchaaaaaaachz	6.4155e-01	7.0075e-02	1.2693e-01	
snp_batchaaaaaaacia	1.4605e-01	6.4060e-02	-1.5065e-02	
snp_batchaaaaaaacib	1.3528e+00	3.9519e-01	4.9804e-01	
snp_batchaaaaaaacic	4.9572e-01	2.9744e-01	3.9538e-01	
snp_batchaaaaaaacid	1.4712e-01	2.1053e-02	-1.8149e-02	
snp_batchaaaaaaacie	1.5093e-01	-5.2632e-02	-2.2328e-01	
snp_batchaaaaaaacif	1.4371e-01	-1.7654e-01	-2.6498e-01	
snp_batchaaaaaaacig	1.0790e-01	-4.8120e-02	-1.7681e-01	
snp_batchaaaaaaacih	1.4917e-01	-1.8436e-01	-2.6858e-01	
snp_batchaaaaaaacii	1.2690e-01	7.6391e-02	-6.1999e-02	
snp_batchaaaaaaacij	2.2761e-01	-3.4617e-01	-3.8863e-01	
snp_batchaaaaaaacik	1.3707e-01	6.7368e-02	-8.6029e-03	
snp_batchaaaaaaacil	1.5827e+00	-2.9504e-01	-4.8668e-01	
snp_batchaaaaaaacim	3.4777e-01	2.5233e-01	3.1965e-01	
snp_batchaaaaaaacin	1.3429e-01	1.5158e-01	3.5806e-02	
snp_batchaaaaaaacio	1.9872e-01	-5.9549e-02	-1.8377e-01	
snp_batchaaaaaaacip	1.1149e-01	-1.7113e-01	-1.6035e-01	
snp_batchaaaaaaaciq	2.1087e-01	2.2496e-01	1.8507e-01	
snp_batchaaaaaaacir	7.8060e-01	1.9308e-01	2.4556e-01	
snp_batchaaaaaaacis	5.6286e-01	-4.6406e-01	-4.6768e-01	
snp_batchaaaaaaacit	1.5833e-01	-1.2331e-01	-2.1188e-01	
snp_batchaaaaaaaciu	1.4887e-01	-7.3985e-02	-4.2403e-02	
snp_batchaaaaaaaciv	1.3872e-01	-2.1955e-01	-2.0597e-01	
snp_batchaaaaaaaciw	8.4359e+00	5.4947e-01	6.5374e-01	
snp_batchaaaaaaacix	5.6534e+00	-4.7549e-01	-6.4485e-01	
snp_batchaaaaaaaciy	1.2556e-01	3.4887e-02	-4.1363e-02	
snp_batchaaaaaaaciz	1.6781e-01	7.3985e-02	8.5502e-02	
snp_batchaaaaaaacja	9.1694e-02	-1.5850e-01	-1.7962e-01	
snp_batchaaaaaaacjb	3.9003e-01	2.3188e-01	1.9157e-01	
snp_batchaaaaaaacjc	7.1090e+00	-4.1083e-01	-6.2212e-01	
snp_batchaaaaaaacjd	1.1853e-01	-1.7835e-01	-2.3580e-01	
snp_batchaaaaaaacje	2.0225e-01	2.4060e-01	1.6119e-01	
snp_batchaaaaaaacjf	1.1442e+00	-3.0256e-01	-5.0852e-01	
snp_batchaaaaaaacjg	1.7886e+00	-3.7805e-01	-5.4360e-01	
snp_batchaaaaaaacjh	2.4468e-01	-2.4211e-01	-3.9781e-01	
snp_batchaaaaaaacji	5.2614e-01	2.6617e-01	3.7845e-01	
snp_batchaaaaaaacjj	4.8790e-01	4.2436e-01	4.6157e-01	
snp_batchaaaaaaacjk	9.3884e-02	-1.4857e-01	-1.1392e-01	
snp_batchaaaaaaacjl	5.7929e-01	-3.7654e-01	-4.7229e-01	
snp_batchaaaaaaacjm	1.9649e-01	-7.5188e-02	-2.3826e-01	
snp_batchaaaaaaacjn	1.5425e-01	1.6150e-01	1.7958e-01	
snp_batchaaaaaaacjo	1.7132e-01	-3.0466e-01	-3.8676e-01	
snp_batchaaaaaaacjp	6.7523e+00	5.1338e-01	6.0354e-01	
snp_batchaaaaaaacjq	8.9981e-02	-1.2271e-01	-1.6361e-01	
snp_batchaaaaaaacjr	2.8487e-01	3.1759e-01	3.1190e-01	
snp_batchaaaaaaacjs	1.9908e-01	2.2135e-01	2.8503e-01	
snp_batchaaaaaaacjt	1.4697e-01	1.5368e-01	1.1620e-01	
snp_batchaaaaaaacju	2.4950e-01	1.5699e-01	2.3380e-01	
snp_batchaaaaaaacjv	7.7537e-02	-9.0226e-04	-8.2242e-02	
snp_batchaaaaaaacjw	1.4771e-01	-4.8722e-02	-9.7019e-02	
snp_batchaaaaaaacjx	9.3972e-02	-2.3759e-02	-7.2050e-02	
snp_batchaaaaaaacjy	1.6138e-01	1.7955e-01	1.5208e-01	
snp_batchaaaaaaacjz	3.1247e-01	1.7805e-01	1.7000e-01	
snp_batchaaaaaaacka	9.5454e-02	3.1278e-02	2.8415e-02	
