"","chr","pos","Eigenvector 1","Eigenvector 2","Eigenvector 3","Eigenvector 4","chr_F"
"282","chr7",8348528,0.73127537449251,0.818833623327533,0.695256094878102,0.0198296034079318,"chr7"
"283","chr7",9304537,0.909021819563609,0.896252074958501,0.712885742285154,0.504419911601768,"chr7"
"284","chr7",10068529,0.376352472950541,0.20492590148197,0.456180876382472,0.0198296034079318,"chr7"
"285","chr7",10599210,0.764594708105838,0.879832403351933,0.780054398912022,0.757994840103198,"chr7"
"286","chr7",11298443,0.0734085318293634,0.0585788284234315,0.134717305653887,0.624817503649927,"chr7"
"287","chr7",11920494,0.758944821103578,0.868012639747205,0.958290834183316,0.105317893642127,"chr7"
"288","chr7",12991551,0.394862102757945,0.399262014759705,0.189816203675926,0.624817503649927,"chr7"
"289","chr7",13942489,0.898422031559369,0.945281094378112,0.888552228955421,0.0198296034079318,"chr7"
"290","chr7",14751950,0.724805503889922,0.755684886302274,0.691766164676706,0.837253254934901,"chr7"
"291","chr7",15546200,0.169366612667747,0.304403911921762,0.322233555328893,0.624817503649927,"chr7"
"292","chr7",15990100,0.356902861942761,0.324173516529669,0.228105437891242,0.105317893642127,"chr7"
"293","chr7",16640583,0.343583128337433,0.552988940221196,0.356312873742525,0.757994840103198,"chr7"
"294","chr7",17257596,0.0161196776064479,0.0366592668146637,0.126367472650547,0.0198296034079318,"chr7"
"295","chr7",17710840,0.423361532769345,0.25282494350113,0.196156076878462,0.757994840103198,"chr7"
"296","chr7",18373753,0.0534589308213836,0.141037179256415,0.431161376772465,0.504419911601768,"chr7"
"297","chr7",19182330,0.861442771144577,0.865712685746285,0.743565128697426,0.504419911601768,"chr7"
"298","chr7",19559137,0.116337673246535,0.0128097438051239,0.0648387032259355,0.284584308313834,"chr7"
"299","chr7",19914899,0.412131757364853,0.514089718205636,0.395762084758305,0.624817503649927,"chr7"
"300","chr7",20162788,0.0213595728085438,0.0403291934161317,0.0560188796224076,0.284584308313834,"chr7"
"301","chr7",20747425,0.0555788884222316,0.0327293454130917,0.0344993100137997,0.105317893642127,"chr7"
"302","chr7",21285287,0.934661306773864,0.899312013759725,0.674566508669827,0.504419911601768,"chr7"
"303","chr7",21530192,0.0744885102297954,0.223005539889202,0.219865602687946,0.284584308313834,"chr7"
"304","chr7",22013950,0.0447791044179116,0.0491490170196596,0.0198896022079558,0.105317893642127,"chr7"
"305","chr7",23076749,0.00641987160256795,0.00213995720085598,0.00308993820123598,0.988680226395472,"chr7"
"306","chr7",24145577,0.703185936281274,0.586108277834443,0.624917501649967,0.284584308313834,"chr7"
"307","chr7",24713032,0.0287394252114958,0.0348993020139597,0.00707985840283194,0.105317893642127,"chr7"
"308","chr7",25385870,0.112337753244935,0.0680886382272354,0.0790184196316074,0.504419911601768,"chr7"
"309","chr7",26047831,0.731905361892762,0.811253774924501,0.782164356712866,0.757994840103198,"chr7"
"310","chr7",27200150,0.209105817883642,0.144287114257715,0.164136717265655,0.105317893642127,"chr7"
"311","chr7",28281642,0.580198396032079,0.46910061798764,0.416621667566649,0.757994840103198,"chr7"
"312","chr7",28950204,0.487440251194976,0.520459590808184,0.395022099558009,0.624817503649927,"chr7"
"313","chr8",20198,0.223245535089298,0.217705645887082,0.497120057598848,0.284584308313834,"chr8"
"314","chr8",945767,0.653336933261335,0.726265474690506,0.55884882302354,0.624817503649927,"chr8"
"315","chr8",1775769,0.956490870182596,0.989830203395932,0.99360012799744,0.284584308313834,"chr8"
"316","chr8",2337490,0.361932761344773,0.266514669706606,0.0607687846243075,0.757994840103198,"chr8"
"317","chr8",2733738,0.436931261374773,0.571628567428651,0.50709985800284,0.284584308313834,"chr8"
"318","chr8",3328204,0.975330493390132,0.916591668166637,0.852322953540929,0.284584308313834,"chr8"
"319","chr8",3940917,0.580998380032399,0.52014959700806,0.616637667246655,0.504419911601768,"chr8"
"320","chr8",4399681,0.784344313113738,0.654776904461911,0.234385312293754,0.0198296034079318,"chr8"
"321","chr8",5374986,0.170166596668067,0.316333673326533,0.245845083098338,0.504419911601768,"chr8"
"322","chr8",6409658,0.525269494610108,0.431651366972661,0.24757504849903,0.911001779964401,"chr8"
"323","chr8",7068729,0.575598488030239,0.302013959720806,0.183146337073259,0.0198296034079318,"chr8"
"324","chr8",7583526,0.798214035719286,0.597428051438971,0.591688166236675,0.105317893642127,"chr8"
"325","chr8",8432759,0.574708505829883,0.808043839123218,0.918641627167457,0.0198296034079318,"chr8"
"326","chr8",9511398,0.00743985120297594,0.0130897382052359,0.0208795824083518,0.284584308313834,"chr8"
"327","chr8",10310627,0.282954340913182,0.496270074598508,0.687106257874842,0.504419911601768,"chr8"
"328","chr8",11003678,0.247035059298814,0.22387552248955,0.148807023859523,0.0198296034079318,"chr8"
"329","chr8",11767031,0.983690326193476,0.915561688766225,0.913561728765425,0.757994840103198,"chr8"
"330","chr8",12125950,0.178546429071419,0.0758284834303314,0.129497410051799,0.0198296034079318,"chr8"
"331","chr8",12328648,0.804943901121978,0.571518569628607,0.360772784544309,0.105317893642127,"chr8"
"332","chr8",13531014,0.413871722565549,0.529319413611728,0.539209215815684,0.504419911601768,"chr8"
"333","chr8",14313685,0.29182416351673,0.331613367732645,0.428701425971481,0.504419911601768,"chr8"
"334","chr8",15203078,0.105447891042179,0.272584548309034,0.344593108137837,0.284584308313834,"chr8"
"335","chr8",15916942,0.370692586148277,0.476720465590688,0.422771544569109,0.0198296034079318,"chr8"
"336","chr8",16697226,0.117077658446831,0.191946161076778,0.238335233295334,0.911001779964401,"chr8"
"337","chr8",17443269,0.27872442551149,0.318573628527429,0.178896422071559,0.504419911601768,"chr8"
"338","chr8",18323663,0.539239215215696,0.445511089778204,0.555988880222396,0.00292994140117198,"chr8"
"339","chr8",19207093,0.110247795044099,0.0560888782224356,0.107667846643067,0.105317893642127,"chr8"
"340","chr8",20001596,0.507959840803184,0.628727425451491,0.764394712105758,0.00292994140117198,"chr8"
"341","chr8",21046904,0.0767684646307074,0.0397992040159197,0.0349393012139757,0.284584308313834,"chr8"
"342","chr8",21704454,0.561418771624568,0.797194056118878,0.880842383152337,0.284584308313834,"chr8"
"343","chr8",22341770,0.191796164076718,0.381402371952561,0.171396572068559,0.0198296034079318,"chr8"
"344","chr8",23251103,0.622987540249195,0.685446291074179,0.584968300633987,0.105317893642127,"chr8"
"345","chr8",24011374,0.617767644647107,0.753294934101318,0.742395152096958,0.624817503649927,"chr8"
"346","chr8",24672678,0.72732545349093,0.492430151396972,0.529539409211816,0.284584308313834,"chr8"
"347","chr8",25082283,0.551828963420732,0.438611227775444,0.0756184876302474,0.284584308313834,"chr8"
"348","chr8",25925825,0.774744505109898,0.783454330913382,0.366552668946621,0.757994840103198,"chr8"
"349","chr8",26459040,0.961290774184516,0.954710905781884,0.910391792164157,0.504419911601768,"chr8"
"350","chr8",27121361,0.490980180396392,0.658506829863403,0.77657446851063,0.284584308313834,"chr8"
"351","chr8",27842632,0.568628627427451,0.5327493450131,0.162626747465051,0.837253254934901,"chr8"
"352","chr8",28321855,0.931751364972701,0.423981520369593,0.131237375252495,0.757994840103198,"chr8"
"353","chr8",29262167,0.5144997100058,0.471870562588748,0.358652826943461,0.504419911601768,"chr8"
"354","chr8",29937189,0.262964740705186,0.359892802143957,0.384102317953641,0.504419911601768,"chr8"
"355","chr9",605,0.897102057958841,0.787534249315014,0.49640007199856,0.837253254934901,"chr9"
"356","chr9",554318,0.319323613527729,0.357142857142857,0.49480010399792,0.105317893642127,"chr9"
"357","chr9",1084898,0.836653266934661,0.830583388332233,0.932791344173116,0.0198296034079318,"chr9"
"358","chr9",1646511,0.928001439971201,0.864702705945881,0.872502549949001,0.0198296034079318,"chr9"
"359","chr9",2148740,0.155306893862123,0.293514129717406,0.643767124657507,0.0198296034079318,"chr9"
"360","chr9",2942957,0.476660466790664,0.47005059898802,0.398572028559429,0.504419911601768,"chr9"
"361","chr9",3941046,0.952260954780904,0.951230975380492,0.911581768364633,0.0198296034079318,"chr9"
"362","chr9",4641733,0.297934041319174,0.224705505889882,0.578168436631267,0.948571028579428,"chr9"
"363","chr9",5248330,0.104347913041739,0.0170396592068159,0.0324993500129997,0.284584308313834,"chr9"
"364","chr9",5712779,0.716915661686766,0.844943101137977,0.717395652086958,0.624817503649927,"chr9"
"365","chr9",6274581,0.763534729305414,0.75697486050279,0.558778824423512,0.284584308313834,"chr9"
"366","chr9",6857523,0.399582008359833,0.25052498950021,0.133337333253335,0.284584308313834,"chr9"
"367","chr9",7438421,0.669126617467651,0.68742625147497,0.214045719085618,0.988680226395472,"chr9"
"368","chr9",8214142,0.197536049279014,0.259544809103818,0.0845183096338073,0.284584308313834,"chr9"
"369","chr9",8554146,0.459510809783804,0.348143037139257,0.104527909441811,0.504419911601768,"chr9"
"370","chr9",9006174,0.839143217135657,0.924361512769745,0.908011839763205,0.105317893642127,"chr9"
"371","chr9",9466532,0.504319913601728,0.645177096458071,0.552418951620968,0.624817503649927,"chr9"
"372","chr9",10067789,0.149117017659647,0.124037519249615,0.195016099678006,0.284584308313834,"chr9"
"373","chr9",10944539,0.117607647847043,0.0927281454370913,0.142037159256815,0.105317893642127,"chr9"
"374","chr9",11330930,0.934031319373613,0.817463650726985,0.949381012379752,0.284584308313834,"chr9"
"375","chr9",12012167,0.677966440671187,0.777594448111038,0.903241935161297,0.284584308313834,"chr9"
"376","chr9",12629960,0.962460750784984,0.941491170176596,0.867332653346933,0.624817503649927,"chr9"
"377","chr9",13248471,0.720815583688326,0.842553148937021,0.935521289574209,0.105317893642127,"chr9"
"378","chr9",14163672,0.26507469850603,0.403311933761325,0.478080438391232,0.105317893642127,"chr9"
"379","chr9",15247693,0.524069518609628,0.47770044599108,0.77307453850923,0.0198296034079318,"chr9"
"380","chr9",15839447,0.203605927881442,0.258754824903502,0.584718305633887,0.284584308313834,"chr9"
"381","chr9",16348650,0.533159336813264,0.47345053098938,0.590698186036279,0.837253254934901,"chr9"
"382","chr9",16933070,0.606587868242635,0.601137977240455,0.836183276334473,0.105317893642127,"chr9"
"383","chr9",17511149,0.0370292594148117,0.0212595748085038,0.0161896762064759,0.105317893642127,"chr9"
"384","chr9",18080141,0.227315453690926,0.190006199876002,0.378312433751325,0.284584308313834,"chr9"
"385","chr9",18681127,0.738165236695266,0.512839743205136,0.732005359892802,0.837253254934901,"chr9"
"386","chr9",19265664,0.133697326053479,0.153206935861283,0.195016099678006,0.105317893642127,"chr9"
"387","chr9",19911204,0.474040519189616,0.690466190676187,0.743855122897542,0.105317893642127,"chr9"
"388","chr9",20405437,0.375572488550229,0.24802503949921,0.367182656346873,0.837253254934901,"chr9"
"389","chr9",21002868,0.423161536769265,0.231595368092638,0.169336613267735,0.284584308313834,"chr9"
"390","chr9",21736232,0.921231575368493,0.875362492750145,0.776114477710446,0.105317893642127,"chr9"
"391","chr9",22416364,0.673806523869523,0.74552508949821,0.857962840743185,0.105317893642127,"chr9"
"392","chr9",23056244,0.349183016339673,0.30467390652187,0.249905001899962,0.624817503649927,"chr9"
"393","chr9",23562668,0.920751584968301,0.965920681586368,0.990740185196296,0.624817503649927,"chr9"
"394","chr9",24485180,0.599388012239755,0.68977620447591,0.902821943561129,0.757994840103198,"chr9"
"395","chr9",25381174,0.733205335893282,0.709735805283894,0.549809003819924,0.105317893642127,"chr9"
"396","chr9",26259362,0.26957460850783,0.249235015299694,0.377702445951081,0.757994840103198,"chr9"
"397","chr9",27608841,0.570268594628107,0.743135137297254,0.641807163856723,0.757994840103198,"chr9"
"398","chr9",28250554,0.252054958900822,0.223465530689386,0.103797924041519,0.504419911601768,"chr9"
"399","chr10",17059,0.429891402171957,0.365572688546229,0.18487630247395,0.00292994140117198,"chr10"
"400","chr10",310335,0.00365992680146397,0.0225495490090198,0.121237575248495,0.837253254934901,"chr10"
"401","chr10",582511,0.847913041739165,0.683686326273474,0.759734805303894,0.624817503649927,"chr10"
"402","chr10",1034531,0.567578648427031,0.673326533469331,0.431151376972461,0.0198296034079318,"chr10"
"403","chr10",1508412,0.726395472090558,0.4507509849803,0.222985540289194,0.504419911601768,"chr10"
"404","chr10",2185130,0.558168836623268,0.591908161836763,0.69327613447731,0.0198296034079318,"chr10"
"405","chr10",2977593,0.20342593148137,0.30762384752305,0.314813703725925,0.504419911601768,"chr10"
"406","chr10",3498794,0.0437791244175117,0.0223095538089238,0.0464890702185956,0.837253254934901,"chr10"
"407","chr10",3847130,0.656236875262495,0.712255754884902,0.726345473090538,0.105317893642127,"chr10"
"408","chr10",4491829,0.783644327113458,0.54094918101638,0.492740145197096,0.757994840103198,"chr10"
"409","chr10",5016085,0.000869982600347993,0.000979980400391992,0.00119997600047999,0.105317893642127,"chr10"
"410","chr10",5373979,0.536329273414532,0.401081978360433,0.441711165776684,0.105317893642127,"chr10"
"411","chr10",5667813,0.385562288754225,0.113207735845283,0.133337333253335,0.837253254934901,"chr10"
"412","chr10",6255348,0.531269374612508,0.338003239935201,0.276284474310514,0.284584308313834,"chr10"
"413","chr10",6771333,0.107917841643167,0.207515849683006,0.337943241135177,0.757994840103198,"chr10"
"414","chr10",7338694,0.9692506149877,0.969910601787964,0.936751264974701,0.105317893642127,"chr10"
"415","chr10",8256832,0.0780884382312354,0.169496610067799,0.335343293134137,0.504419911601768,"chr10"
"416","chr10",9172603,0.928521429571409,0.830173396532069,0.644737105257895,0.624817503649927,"chr10"
"417","chr10",9725622,0.803703925921482,0.816703665926681,0.774914501709966,0.0198296034079318,"chr10"
"418","chr10",10334176,0.792834143317134,0.891642167156657,0.96035079298414,0.105317893642127,"chr10"
"419","chr10",11035661,0.701035979280414,0.276764464710706,0.522079558408832,0.624817503649927,"chr10"
"420","chr10",11555356,0.117097658046839,0.149697006059879,0.171346573068539,0.284584308313834,"chr10"
"421","chr10",12635781,0.720555588888222,0.801443971120578,0.684186316273675,0.757994840103198,"chr10"
"422","chr10",13599212,0.250744985100298,0.346883062338753,0.511319773604528,0.284584308313834,"chr10"
"423","chr10",13917333,0.113617727645447,0.0611587768244635,0.242085158296834,0.0198296034079318,"chr10"
"424","chr10",14216995,0.613487730245395,0.415681686366273,0.197906041879162,0.504419911601768,"chr10"
"425","chr10",15257359,0.451290974180516,0.426411471770565,0.443611127777444,0.911001779964401,"chr10"
"426","chr10",16355707,0.248995020099598,0.430951380972381,0.403801923961521,0.284584308313834,"chr10"
"427","chr10",17394007,0.401721965560689,0.677336453270935,0.637147257054859,0.105317893642127,"chr10"
"428","chr10",19285239,0.913171736565269,0.953340933181336,0.740695186096278,0.757994840103198,"chr10"
"429","chr10",20808193,0.557378852422951,0.396712065758685,0.663196736065279,0.284584308313834,"chr10"
"430","chr10",22354358,0.444531109377812,0.675616487670247,0.758584828303434,0.837253254934901,"chr10"
"431","chr10",23617609,0.530469390612188,0.316283674326513,0.329993400131997,0.948571028579428,"chr10"
"432","chr10",24120765,0.208605827883442,0.425561488770225,0.525059498810024,0.284584308313834,"chr10"
"433","chr10",24895652,0.971130577388452,0.954560908781824,0.931121377572449,0.284584308313834,"chr10"
"434","chr10",25723260,0.718045639087218,0.850902981940361,0.76487470250595,0.284584308313834,"chr10"
"435","chr10",26499932,0.628337433251335,0.68487630247395,0.687386252274955,0.624817503649927,"chr10"
"436","chr10",27560186,0.0773984520309594,0.108097838043239,0.28857422851543,0.0198296034079318,"chr10"
"437","chr10",28100303,0.309863802723946,0.125037499250015,0.129567408651827,0.837253254934901,"chr10"
"438","chr10",28968440,0.144407111857763,0.149207015859683,0.375412491750165,0.624817503649927,"chr10"
"439","chr11",1333,0.949231015379692,0.982940341193176,0.961610767784644,0.837253254934901,"chr11"
"440","chr11",2143373,0.938351232975341,0.940811183776324,0.803393932121358,0.105317893642127,"chr11"
"441","chr11",2309211,0.44335113297734,0.498840023199536,0.279694406111878,0.757994840103198,"chr11"
"442","chr11",2514582,0.922791544169117,0.713385732285354,0.780834383312334,0.0198296034079318,"chr11"
"443","chr11",2991847,0.0444491110177796,0.0557188856222876,0.0273894522109558,0.105317893642127,"chr11"
"444","chr11",3286531,0.616157676846463,0.692466150676986,0.826943461130777,0.105317893642127,"chr11"
"445","chr11",3922110,0.589938201235975,0.633067338653227,0.646087078258435,0.504419911601768,"chr11"
"446","chr11",4657899,0.674216515669687,0.600827983440331,0.794504109917802,0.105317893642127,"chr11"
"447","chr11",5624969,0.118917621647567,0.161036779264415,0.173936521269575,0.105317893642127,"chr11"
"448","chr11",6314185,0.431391372172557,0.341273174536509,0.433511329773405,0.105317893642127,"chr11"
"449","chr11",7334669,0.516689666206676,0.662316753664927,0.830663386732265,0.911001779964401,"chr11"
"450","chr11",8105750,0.214435711285774,0.386672266554669,0.691386172276555,0.105317893642127,"chr11"
"451","chr11",8324892,0.514819703605928,0.610497790044199,0.412031759364813,0.624817503649927,"chr11"
"452","chr11",9230507,0.0432691346173077,0.0243795124097518,0.153556928861423,0.0198296034079318,"chr11"
"453","chr11",10177548,0.0133597328053439,0.0362092758144837,0.0935781284374313,0.105317893642127,"chr11"
"454","chr11",11218213,0.0400991980160397,0.0468390632187356,0.24437511249775,0.284584308313834,"chr11"
"455","chr11",12515084,0.736235275294494,0.797944041119178,0.625827483450331,0.757994840103198,"chr11"
"456","chr11",13733428,0.748035039299214,0.569818603627927,0.292564148717026,0.504419911601768,"chr11"
"457","chr11",14573864,0.0568488630227395,0.119587608247835,0.168226635467291,0.757994840103198,"chr11"
"458","chr11",15438606,0.519609607807844,0.544709105817884,0.368822623547529,0.105317893642127,"chr11"
"459","chr11",16313978,0.332623347533049,0.416041679166417,0.445331093378132,0.284584308313834,"chr11"
"460","chr11",17275729,0.107157856842863,0.0731685366292674,0.0764884702305954,0.105317893642127,"chr11"
"461","chr11",17878392,0.326563468730625,0.360312793744125,0.303683926321474,0.105317893642127,"chr11"
"462","chr11",18416800,0.268134637307254,0.21922561548769,0.19782604347913,0.948571028579428,"chr11"
"463","chr11",19253431,0.585908281834363,0.53819923601528,0.283134337313254,0.624817503649927,"chr11"
"464","chr11",19911170,0.821973560528789,0.75527489450211,0.879442411151777,0.105317893642127,"chr11"
"465","chr11",20664404,0.0986180276394472,0.177486450270995,0.0957780844383112,0.105317893642127,"chr11"
"466","chr11",21322363,0.226515469690606,0.5422491550169,0.726945461090778,0.504419911601768,"chr11"
"467","chr11",21936397,0.223305533889322,0.530819383612328,0.690336193276134,0.284584308313834,"chr11"
"468","chr11",22309800,0.611767764644707,0.317443651126977,0.424451510969781,0.0198296034079318,"chr11"
"469","chr11",22863912,0.403701925961481,0.627637447251055,0.697736045279094,0.504419911601768,"chr11"
"470","chr11",23306468,0.0362592748145037,0.110537789244215,0.270514589708206,0.0198296034079318,"chr11"
"471","chr11",23802959,0.79407411851763,0.911181776364473,0.838593228135437,0.284584308313834,"chr11"
"472","chr11",24082546,0.395282094358113,0.493880122397552,0.354392912141757,0.284584308313834,"chr11"
"473","chr11",24583930,0.119277614447711,0.124757504849903,0.110927781444371,0.504419911601768,"chr11"
"474","chr11",24949589,0.644317113657727,0.771654566908662,0.846043079138417,0.284584308313834,"chr11"
"475","chr11",25933813,0.383132337353253,0.370402591948161,0.308183836323274,0.504419911601768,"chr11"
"476","chr11",26486189,0.758484830303394,0.682756344873103,0.461380772384552,0.504419911601768,"chr11"
"477","chr11",27125275,0.94040119197616,0.931241375172496,0.776444471110578,0.284584308313834,"chr11"
"478","chr11",27735578,0.22802543949121,0.362832743345133,0.361752764944701,0.284584308313834,"chr11"
"479","chr11",28238211,0.860522789544209,0.961340773184536,0.965560688786224,0.284584308313834,"chr11"
"480","chr11",28767455,0.48080038399232,0.45830083398332,0.307143857122857,0.504419911601768,"chr11"
"481","chr11",29143931,0.621117577648447,0.603877922441551,0.362932741345173,0.105317893642127,"chr11"
"482","chr11",29540444,0.679676406471871,0.772804543909122,0.884232315353693,0.624817503649927,"chr11"
"483","chr12",19641,0.678936421271575,0.579788404231915,0.80632387352253,0.105317893642127,"chr12"
"484","chr12",794607,0.372542549149017,0.590918181636367,0.635617287654247,0.284584308313834,"chr12"
"485","chr12",1179928,0.536159276814464,0.733195336093278,0.585228295434091,0.105317893642127,"chr12"
"486","chr12",1816333,0.740135197296054,0.756954860902782,0.75592488150237,0.284584308313834,"chr12"
"487","chr12",2332870,0.761484770304594,0.896242075158497,0.906421871562569,0.837253254934901,"chr12"
"488","chr12",2835397,0.219815603687926,0.365292694146117,0.137117257654847,0.0198296034079318,"chr12"
"489","chr12",3566091,0.385972280554389,0.327173456530869,0.353032939341213,0.284584308313834,"chr12"
"490","chr12",4057109,0.388682226355473,0.417091658166837,0.183746325073499,0.284584308313834,"chr12"
"491","chr12",4570135,0.401201975960481,0.54569908601828,0.336693266134677,0.284584308313834,"chr12"
"492","chr12",5048655,0.204455910881782,0.240965180696386,0.303763924721506,0.0198296034079318,"chr12"
"493","chr12",5647288,0.915031699366013,0.965420691586168,0.977040459190816,0.837253254934901,"chr12"
"494","chr12",6222017,0.460890782184356,0.534829303413932,0.662556748865023,0.284584308313834,"chr12"
"495","chr12",6873141,0.53219935601288,0.540219195616088,0.500409991800164,0.504419911601768,"chr12"
"496","chr12",7717498,0.995090098198036,0.996470070598588,0.990140197196056,0.284584308313834,"chr12"
"497","chr12",8533363,0.358352832943341,0.50604987900242,0.78072438551229,0.105317893642127,"chr12"
"498","chr12",9635711,0.80067398652027,0.750664986700266,0.806303873922522,0.837253254934901,"chr12"
"499","chr12",11027393,0.830773384532309,0.377822443551129,0.509069818603628,0.0198296034079318,"chr12"
"500","chr12",11618874,0.129347413051739,0.277894442111158,0.48015039699206,0.105317893642127,"chr12"
"501","chr12",12330879,0.835963280734385,0.494140117197656,0.391872162556749,0.284584308313834,"chr12"
"502","chr12",13403514,0.913981720365593,0.779694406111878,0.649247015059699,0.284584308313834,"chr12"
"503","chr12",13997330,0.161606767864643,0.248115037699246,0.214215715685686,0.948571028579428,"chr12"
"504","chr12",15023195,0.566058678826423,0.505889882202356,0.308183836323274,0.284584308313834,"chr12"
"505","chr12",15887006,0.729715405691886,0.670066598668027,0.759504809903802,0.105317893642127,"chr12"
"506","chr12",16795828,0.942871142577148,0.904201915961681,0.522179556408872,0.105317893642127,"chr12"
"507","chr12",17623983,0.0609687806243875,0.0463390732185356,0.0562088758224835,0.105317893642127,"chr12"
"508","chr12",18160262,0.0472290554188916,0.0389592208155837,0.0950080998380032,0.624817503649927,"chr12"
"509","chr12",18576865,0.0265394692106158,0.00698986020279594,0.00953980920381592,0.757994840103198,"chr12"
"510","chr12",18905410,0.559988800223996,0.449181016379672,0.429081418371633,0.105317893642127,"chr12"
"511","chr12",19857811,0.0405091898162037,0.0334593308133837,0.126037479250415,0.624817503649927,"chr12"
"512","chr12",20312265,0.666866662666747,0.624317513649727,0.518429631407372,0.284584308313834,"chr12"
"513","chr12",20868313,0.169346613067739,0.0941781164376713,0.0164796704065919,0.998180036399272,"chr12"
"514","chr12",21474149,0.133667326653467,0.0419991600167997,0.00270994580108398,0.837253254934901,"chr12"
"515","chr12",22055700,0.28862422751545,0.0679586408271835,0.0461090778184436,0.504419911601768,"chr12"
"516","chr12",22750862,0.282814343713126,0.00227995440091198,0.00375992480150397,0.105317893642127,"chr12"
"517","chr12",23215067,0.773794524109518,0.286134277314454,0.276604467910642,0.284584308313834,"chr12"
"518","chr12",23619583,0.861232775344493,0.837883242335153,0.400411991760165,0.504419911601768,"chr12"
"519","chr12",24158181,0.0556488870222596,0.0390292194156117,0.0146297074058519,0.00292994140117198,"chr12"
"520","chr12",24761583,0.335483290334193,0.0555488890222196,0.209655806883862,0.837253254934901,"chr12"
"521","chr12",25314629,0.213495730085398,0.0954180916381672,0.0622187556248875,0.757994840103198,"chr12"
"522","chr12",26276864,0.308043839123218,0.176886462270755,0.0346893062138757,0.284584308313834,"chr12"
"523","chr13",26861,0.351952960940781,0.461070778584428,0.312343753124938,0.837253254934901,"chr13"
"524","chr13",813088,0.847523049539009,0.660166796664067,0.774664506709866,0.837253254934901,"chr13"
"525","chr13",1326633,0.224345513089738,0.394122117557649,0.698796024079518,0.757994840103198,"chr13"
"526","chr13",1888071,0.823293534129317,0.837683246335073,0.834233315333693,0.284584308313834,"chr13"
"527","chr13",2753978,0.939471210575789,0.95645087098258,0.869462610747785,0.911001779964401,"chr13"
"528","chr13",3504785,0.0158096838063239,0.0193196136077279,0.103367932641347,0.284584308313834,"chr13"
"529","chr13",3977981,0.424331513369733,0.381322373552529,0.530479390412192,0.624817503649927,"chr13"
"530","chr13",4634053,0.237655246895062,0.360402791944161,0.312923741525169,0.0198296034079318,"chr13"
"531","chr13",5390485,0.661096778064439,0.739985200295994,0.628947421051579,0.624817503649927,"chr13"
"532","chr13",6038066,0.824853502929941,0.641507169856603,0.391162176756465,0.624817503649927,"chr13"
"533","chr13",6691158,0.356932861342773,0.48340033199336,0.5292494150117,0.911001779964401,"chr13"
"534","chr13",7477950,0.581498370032599,0.714545709085818,0.575388492230155,0.105317893642127,"chr13"
"535","chr13",8583585,0.234695306093878,0.162156756864863,0.153546929061419,0.0198296034079318,"chr13"
"536","chr13",9233413,0.663326733465331,0.723745525089498,0.538139237215256,0.757994840103198,"chr13"
"537","chr13",9813181,0.77817443651127,0.610357792844143,0.118257634847303,0.284584308313834,"chr13"
"538","chr13",10638440,0.413281734365313,0.281454370912582,0.409851802963941,0.284584308313834,"chr13"
"539","chr13",11778913,0.854732905341893,0.850302993940121,0.630967380652387,0.284584308313834,"chr13"
"540","chr13",12698026,0.442661146777064,0.409841803163937,0.339303213935721,0.757994840103198,"chr13"
"541","chr13",13880621,0.170586588268235,0.395852082958341,0.703945921081578,0.837253254934901,"chr13"
"542","chr13",14751131,0.0529589408211836,0.0993880122397552,0.157186856262875,0.284584308313834,"chr13"
"543","chr13",15800016,0.154446911061779,0.0890282194356113,0.00613987720245595,0.757994840103198,"chr13"
"544","chr13",16222364,0.73262534749305,0.587728245435091,0.396282074358513,0.284584308313834,"chr13"
"545","chr13",16790993,0.919901601967961,0.873192536149277,0.917851642967141,0.0198296034079318,"chr13"
"546","chr13",17696054,0.125757484850303,0.302713945721086,0.391512169756605,0.105317893642127,"chr13"
"547","chr13",18335978,0.000599988000239995,0.000929981400371992,0.000999980000399992,0.624817503649927,"chr13"
"548","chr13",19519012,0.667676646467071,0.623827523449531,0.383652326953461,0.284584308313834,"chr13"
"549","chr13",20044557,0.721635567288654,0.706195876082478,0.651576968460631,0.948571028579428,"chr13"
"550","chr13",20747637,0.0927181456370872,0.0332993340133197,0.210705785884282,0.504419911601768,"chr13"
"551","chr13",21281698,0.319903601927961,0.547559048819024,0.669166616667667,0.837253254934901,"chr13"
"552","chr13",22423459,0.573568528629427,0.557018859622808,0.445491090178196,0.284584308313834,"chr13"
"553","chr13",23782134,0.540589188216236,0.515129697406052,0.53839923201536,0.105317893642127,"chr13"
"554","chr13",24366382,0.216555668886622,0.28587428251435,0.361322773544529,0.105317893642127,"chr13"
"555","chr13",25049781,0.0942681146377072,0.173386532269355,0.276394472110558,0.284584308313834,"chr13"
"556","chr13",25639326,0.80682386352273,0.862142757144857,0.72097558048839,0.757994840103198,"chr13"
"557","chr13",27333048,0.786764264714706,0.804643907121858,0.892112157756845,0.105317893642127,"chr13"
"558","chr14",1444,0.49630007399852,0.495240095198096,0.270464590708186,0.284584308313834,"chr14"
"559","chr14",1887721,0.142427151456971,0.158776824463511,0.244245115097698,0.624817503649927,"chr14"
"560","chr14",4046154,0.311153776924462,0.175686486270275,0.113927721445571,0.284584308313834,"chr14"
"561","chr14",4882082,0.582648347033059,0.520519589608208,0.478570428591428,0.105317893642127,"chr14"
"562","chr14",6007710,0.198786024279514,0.340973180536389,0.19917601647967,0.837253254934901,"chr14"
"563","chr14",6743925,0.442611147777044,0.217445651086978,0.130787384252315,0.948571028579428,"chr14"
